id_usuario,nome,email,cpf,ano_nascimento, mes_nascimento, dia_nascimento,telefone,status
1477, Melissa da Rocha, helena19@example.org, 890.165.374-57, 1933, 3, 12, 71 6107 0127, aluno
1478, Luiza Carvalho, sofia49@example.net, 398.560.214-05, 1966, 6, 28, 011 0025-0369, instrutor
1479, Gael Sousa, joao-pedrocamargo@example.net, 485.926.370-74, 1949, 6, 27, +55 071 2186 7245, aluno
1480, Leonardo da Paz, gteixeira@example.com, 953.804.167-48, 1971, 3, 1, +55 71 7891-2007, instrutor
1481, Pietro da Conceição, alexia85@example.org, 596.701.824-76, 1971, 12, 13, +55 021 4127 3050, aluno
1482, Eduarda Pereira, joao-gabriel75@example.com, 385.102.974-79, 1980, 3, 17, +55 11 5659-0059, instrutor
1483, Melina Barros, cmontenegro@example.org, 340.659.178-75, 1996, 11, 18, +55 081 6943 9719, aluno
1484, João Miguel da Rosa, ocirino@example.com, 604.312.895-06, 2006, 4, 14, 31 2088 3654, aluno
1485, Sr. José Araújo, isabel22@example.com, 712.049.563-16, 1973, 1, 31, 081 9554 0350, aluno
1486, Dra. Maria Clara Castro, daniel65@example.org, 582.430.167-08, 1976, 10, 13, 081 1899 7960, instrutor
1487, Maria Alice Teixeira, apimenta@example.net, 186.352.740-08, 1967, 3, 4, 51 9273 9238, aluno
1488, Dra. Maria Isis Moreira, ferreirapaulo@example.org, 968.025.437-29, 1928, 9, 21, +55 084 2879-2752, aluno
1489, Sr. Bento Peixoto, camarajoao-miguel@example.com, 209.564.871-49, 1933, 4, 22, 031 4900-8083, instrutor
1490, Stella Cardoso, mbarbosa@example.net, 920.518.346-60, 2003, 10, 10, +55 71 9920 2551, instrutor
1491, Sophie Garcia, marcos-vinicius09@example.com, 810.974.235-14, 1930, 6, 7, 071 6502 4816, instrutor
1492, Dra. Alexia da Mata, felipe80@example.org, 427.056.891-76, 1944, 8, 13, +55 051 3789 9006, instrutor
1493, Ana Cecília Garcia, vargasandre@example.com, 327.904.856-74, 1954, 4, 24, +55 081 3056-0355, aluno
1494, Sr. Luiz Fernando da Rosa, zsilva@example.net, 583.264.790-47, 2001, 4, 17, +55 81 3632-7988, instrutor
1495, Emanuelly Vasconcelos, almeidamaria-alice@example.org, 654.189.320-98, 1974, 11, 4, 21 2952 8900, instrutor
1496, Srta. Amanda Viana, ferreiraasafe@example.com, 392.716.548-46, 1934, 8, 21, 071 3115 3758, aluno
1497, Allana Souza, ana-livia83@example.com, 530.148.972-05, 1940, 9, 24, 021 5553 5293, aluno
1498, Luiz Felipe Brito, nuneselisa@example.net, 124.076.593-25, 1954, 11, 2, 021 8748 6223, aluno
1499, Ryan Azevedo, jesusayla@example.net, 062.715.934-61, 1944, 12, 30, +55 021 0401 2119, instrutor
1500, Dra. Clara Montenegro, joana21@example.net, 591.248.673-73, 1927, 2, 26, +55 61 4553-3814, instrutor
1501, Ian Marques, piresmaria-eduarda@example.com, 824.609.713-03, 1977, 5, 17, 41 2435-8902, instrutor
1502, Alexia Costa, luiz-miguel44@example.org, 304.815.792-14, 1953, 9, 23, +55 51 4786 8666, aluno
1503, Antony Fonseca, guerragustavo@example.org, 514.073.286-62, 1949, 1, 26, 071 2867 1573, aluno
1504, Carolina Pereira, salesmaria-helena@example.net, 816.023.947-50, 1942, 1, 8, 011 0030-5936, instrutor
1505, Valentim Martins, ssampaio@example.org, 416.382.795-19, 1939, 8, 31, 71 7988 4744, aluno
1506, Raul Fogaça, caio17@example.org, 361.790.254-52, 1990, 3, 28, 041 9540 7889, aluno
1507, Luiz Felipe Jesus, ana-vitoriamelo@example.net, 346.185.207-44, 1972, 7, 10, +55 011 8220 2513, aluno
1508, Davi Sales, milena12@example.com, 165.083.972-30, 1967, 5, 8, 0800-949-4475, aluno
1509, Renan Ferreira, barbosabenicio@example.net, 453.826.107-62, 1986, 5, 2, +55 41 6840 1903, aluno
1510, Laura Cassiano, aalmeida@example.org, 814.590.627-01, 1971, 6, 17, 21 5086 1552, instrutor
1511, Antony da Cruz, duartesara@example.net, 905.781.234-79, 1944, 8, 25, 084 0576 4327, aluno
1512, Matheus Barros, bvieira@example.net, 654.083.791-75, 1965, 7, 7, +55 71 9291 5925, instrutor
1513, Kevin Porto, helena39@example.org, 607.821.459-49, 1940, 7, 8, 041 7043-6298, instrutor
1514, Catarina Dias, azevedogael@example.org, 746.150.298-02, 1982, 6, 18, 0900 642 3792, instrutor
1515, Dante Sousa, oliveiradom@example.com, 391.568.702-21, 1990, 3, 18, +55 81 7259 1942, instrutor
1516, Lorenzo Aragão, joaquim11@example.com, 283.450.769-47, 1992, 8, 17, 041 2056-5266, instrutor
1517, Melina Rios, ayllada-cruz@example.com, 082.637.549-92, 1932, 1, 20, 41 1241 4507, aluno
1518, Maria Eduarda Albuquerque, calebecardoso@example.com, 618.473.592-64, 1995, 3, 19, 011 7978-8078, instrutor
1519, Dra. Sarah Silveira, da-cunhamilena@example.org, 702.348.956-83, 1942, 9, 20, 71 3547-9748, instrutor
1520, Isaque Castro, pastormaria-sophia@example.org, 746.518.290-58, 1978, 6, 20, +55 011 3185-0423, aluno
1521, Anthony Cavalcante, maria-vitoriada-luz@example.com, 152.786.490-11, 1995, 5, 16, 21 0003 6712, instrutor
1522, Vitor Santos, da-matamaria-eduarda@example.com, 579.286.140-49, 1974, 5, 12, +55 41 0442-3997, instrutor
1523, Cecília Costa, levi08@example.com, 842.053.916-33, 1992, 5, 20, +55 071 0777 3747, instrutor
1524, Emanuel da Cruz, juan13@example.com, 302.754.891-32, 1960, 9, 8, +55 031 0580-4740, instrutor
1525, Sr. Gustavo Silveira, vsilveira@example.com, 279.184.503-88, 1930, 7, 9, 84 1987-6100, aluno
1526, Evelyn Sousa, almeidaigor@example.com, 120.874.695-20, 1968, 1, 5, 081 6918 0984, aluno
1527, Luana Teixeira, miguelrocha@example.org, 250.789.361-30, 1990, 4, 24, +55 061 2379-9148, aluno
1528, Maria Helena Farias, noah47@example.net, 420.315.897-41, 1992, 6, 28, +55 081 9637 4474, aluno
1529, Ana Porto, joao-gabrielpires@example.org, 739.504.821-05, 1957, 2, 15, 84 7029 3856, instrutor
1530, Isadora Cirino, gaelvargas@example.com, 105.679.243-43, 1986, 9, 13, +55 021 0360-5866, aluno
1531, Paulo Marques, wcamargo@example.org, 518.309.426-89, 2002, 2, 14, 0900-445-5439, instrutor
1532, Murilo Vieira, manuellasousa@example.com, 287.315.409-88, 1972, 4, 9, +55 031 8916-0757, instrutor
1533, Enzo Gabriel da Costa, ymendes@example.net, 834.972.065-47, 1978, 6, 30, 84 1458 6199, instrutor
1534, Luiz Felipe Correia, carvalhojoaquim@example.com, 945.807.623-47, 1969, 8, 16, 0300-247-2093, instrutor
1535, Yago da Costa, manuelateixeira@example.net, 451.367.802-07, 1994, 9, 14, 31 4668-2763, aluno
1536, Dr. João Gabriel Caldeira, da-pazmariane@example.net, 596.043.821-60, 1947, 5, 24, 061 5548-9252, aluno
1537, Sr. Davi Miguel Novais, elisacostela@example.com, 061.834.527-26, 1985, 4, 14, 081 3157 3974, instrutor
1538, Aurora Garcia, emanuelly28@example.net, 391.652.748-73, 1949, 1, 3, 11 7762-1555, instrutor
1539, Carlos Eduardo Oliveira, pintomatheus@example.com, 540.123.769-34, 1973, 7, 30, 61 3267 9159, aluno
1540, Ian Sampaio, livia85@example.org, 389.726.150-21, 1997, 3, 7, 051 5917-2019, aluno
1541, Rhavi Pinto, camaracatarina@example.net, 679.510.423-07, 1979, 3, 24, 071 0214 7123, aluno
1542, Ryan Vargas, enzo-gabriel10@example.com, 743.801.952-79, 1988, 10, 20, +55 041 9006 5421, aluno
1543, Lucas Gabriel Freitas, emilly61@example.net, 759.431.820-04, 1983, 12, 15, 21 5763-9574, instrutor
1544, Alana Porto, julia96@example.net, 501.486.329-98, 1946, 1, 7, 0900 159 5031, aluno
1545, Dr. Davi Lucas Camargo, borgesanthony@example.net, 892.463.751-73, 1975, 9, 15, 21 1817 3781, instrutor
1546, Ravy Aparecida, olivia20@example.org, 207.961.843-13, 1925, 9, 29, 061 8772 3749, aluno
1547, Murilo da Cunha, da-matagael@example.net, 431.056.792-43, 2005, 10, 21, 61 1012-6131, aluno
1548, Rafaela Costa, hcavalcanti@example.com, 843.076.251-53, 2000, 8, 11, 051 6719-6157, aluno
1549, Isaac da Paz, cardosopedro@example.net, 824.371.906-78, 1971, 12, 8, 41 7781 8063, aluno
1550, Maria Isis Rodrigues, aragaoyago@example.org, 027.149.836-69, 1987, 8, 31, +55 61 1049-9474, aluno
1551, Julia Cassiano, alice23@example.net, 285.149.730-88, 1966, 5, 11, 084 8841 4787, aluno
1552, Luísa Caldeira, ecastro@example.net, 546.283.091-24, 1955, 9, 10, +55 081 7947 6969, instrutor
1553, Beatriz Sá, carolinasampaio@example.com, 579.684.130-01, 1977, 10, 1, 084 9735-4987, aluno
1554, Fernando Sampaio, brayan58@example.net, 021.693.475-34, 1980, 4, 9, +55 011 8005-3916, instrutor
1555, Anna Liz Sá, joao-lucasmontenegro@example.org, 128.593.740-60, 1952, 1, 13, 0500 641 6752, instrutor
1556, Olívia Campos, da-cunhaana-julia@example.net, 419.087.562-76, 1958, 6, 26, 84 5372 4619, instrutor
1557, Antônio Sousa, rezendeisabelly@example.org, 394.571.268-82, 1939, 4, 8, +55 041 8119-9174, instrutor
1558, Igor Caldeira, ocorreia@example.net, 230.496.875-92, 1986, 3, 20, +55 31 9822 7285, instrutor
1559, Alice Ferreira, arthur-miguel42@example.org, 590.321.874-14, 1982, 6, 5, +55 041 0369 0571, aluno
1560, Leonardo Cavalcante, danielaborges@example.org, 968.012.345-60, 1943, 4, 24, 81 7077-3096, instrutor
1561, Sr. Benjamim Rocha, fernando54@example.net, 639.085.147-20, 1929, 7, 31, 71 4011-0673, aluno
1562, Juliana Cassiano, enzopinto@example.net, 946.721.530-61, 1982, 11, 26, 31 2334-1789, aluno
1563, Ester Cunha, montenegroeduardo@example.com, 710.642.398-03, 1992, 2, 25, 071 2892 7086, instrutor
1564, Gabrielly da Mota, ana-clara57@example.com, 918.046.532-33, 1934, 2, 27, 061 0614-0039, aluno
1565, Sr. Davi Miguel Moreira, aoliveira@example.net, 275.396.041-07, 1988, 4, 28, +55 084 1190-8436, instrutor
1566, Ester Marques, mcavalcanti@example.org, 082.741.356-44, 1952, 11, 24, 071 0658 9823, instrutor
1567, Henrique Fogaça, plopes@example.org, 749.081.635-10, 1942, 4, 22, 71 3834 4423, aluno
1568, Benjamin Teixeira, ksilva@example.com, 854.071.962-20, 1925, 7, 13, +55 061 1136 4845, instrutor
1569, Pietra Correia, heitor01@example.com, 926.841.703-04, 1935, 7, 2, +55 081 0802 5752, aluno
1570, Evelyn Pastor, ana-livia79@example.net, 812.956.743-19, 1971, 10, 7, 011 2346-5628, aluno
1571, Maitê Freitas, fda-costa@example.org, 246.807.135-26, 1991, 10, 14, +55 84 8832-9622, aluno
1572, Maya Ribeiro, rafaelada-paz@example.com, 160.259.783-95, 1973, 11, 2, +55 61 5891 7556, instrutor
1573, Eduardo Leão, maria-lauraalbuquerque@example.org, 846.123.079-50, 1973, 8, 8, +55 061 6220-7113, instrutor
1574, Sr. Benício Moura, pintovitoria@example.net, 287.036.954-92, 1964, 5, 31, 61 8532 2876, aluno
1575, Kaique Sampaio, theoda-cunha@example.org, 536.102.784-71, 1946, 8, 26, 61 8672-0075, instrutor
1576, Agatha Lima, da-rochahenry@example.org, 329.645.017-34, 1949, 3, 9, +55 41 1059 4408, instrutor
1577, Miguel Camargo, fsousa@example.com, 852.043.719-23, 1978, 8, 13, +55 11 5785-3166, instrutor
1578, Dra. Isadora Albuquerque, igor30@example.org, 814.256.709-11, 1934, 9, 14, +55 81 6830-3393, aluno
1579, Dr. Yago Mendes, valentinagarcia@example.com, 826.957.340-00, 1945, 1, 21, 0500 868 2721, instrutor
1580, Augusto Ramos, maria-juliacampos@example.org, 342.780.619-78, 1932, 12, 25, +55 84 4532 7200, instrutor
1581, Sr. Asafe Sousa, nicolecostela@example.net, 789.052.413-79, 1953, 7, 24, +55 081 2252 5666, instrutor
1582, Lívia Ferreira, ypimenta@example.net, 425.893.071-79, 1943, 4, 28, 11 7290 5737, aluno
1583, Matteo Ramos, zoe23@example.com, 234.697.518-46, 1962, 8, 29, 71 3120-6036, aluno
1584, Cauê Fernandes, cunhajose-miguel@example.net, 502.493.867-47, 1937, 4, 30, 61 0296-4189, instrutor
1585, Nina Siqueira, ncamargo@example.org, 371.952.486-82, 1980, 6, 23, +55 081 0393 6495, instrutor
1586, Amanda Carvalho, qcavalcante@example.net, 523.071.698-30, 1945, 7, 24, 0900-571-8072, instrutor
1587, Dra. Marina Pimenta, scampos@example.org, 358.691.472-55, 1995, 7, 10, 41 1092 0403, instrutor
1588, João Felipe Oliveira, aduarte@example.com, 542.176.938-00, 1970, 11, 7, +55 21 2872 9276, instrutor
1589, Vitor Gabriel Martins, ravicirino@example.org, 327.840.956-65, 1984, 2, 8, 084 7732 7139, instrutor
1590, Vitor Hugo Moura, olivia79@example.com, 390.786.452-29, 1958, 11, 21, 051 8330 6476, instrutor
1591, Arthur Gabriel Vieira, diego26@example.org, 042.879.615-01, 1983, 5, 13, +55 011 3454-9356, aluno
1592, Cauã da Mota, alexandrefogaca@example.com, 703.941.625-52, 1945, 4, 3, +55 041 0021-1564, aluno
1593, Amanda das Neves, icampos@example.org, 186.352.470-35, 1924, 9, 25, 51 6189 2326, aluno
1594, Samuel da Rosa, araujohenrique@example.com, 651.428.097-85, 1983, 3, 18, 021 8011 4086, aluno
1595, Dom Rios, dda-cruz@example.com, 357.014.862-90, 1935, 9, 13, 31 6950-5627, instrutor
1596, Ana Julia Fernandes, ddias@example.org, 541.206.389-60, 1960, 7, 25, 0800 886 7420, instrutor
1597, Cecília Monteiro, saisis@example.net, 264.319.587-64, 1987, 12, 31, +55 84 0294-2134, aluno
1598, Stella da Conceição, rbarros@example.com, 387.506.429-10, 1957, 5, 24, 51 7842 5719, aluno
1599, Cecilia Alves, benjamin52@example.net, 420.317.896-78, 1930, 11, 24, 071 2896-4333, instrutor
1600, Ana Sophia Nascimento, leo98@example.com, 720.931.846-13, 1973, 3, 29, +55 11 5568-9895, instrutor
1601, Dr. Juan Cardoso, bbarbosa@example.org, 741.256.089-11, 1937, 6, 4, 0500-201-8585, aluno
1602, Letícia Vieira, calebaragao@example.net, 267.139.450-07, 2005, 7, 31, 071 7252 3253, aluno
1603, Dra. Mariah Pereira, peixotojade@example.net, 604.913.875-39, 2001, 8, 11, +55 084 7739 4601, aluno
1604, Julia Lopes, davi-lucascassiano@example.com, 321.879.450-14, 1971, 7, 4, 031 6611-0384, aluno
1605, Otávio Moura, maria-vitoria06@example.com, 087.619.352-12, 1934, 9, 25, 0500-225-6936, instrutor
1606, Luiza Ferreira, plima@example.net, 358.076.294-00, 1935, 7, 18, +55 021 6866 8569, aluno
1607, Sr. Arthur Cardoso, rbrito@example.org, 240.753.869-29, 2004, 1, 7, 0300-078-3464, aluno
1608, Heloísa Barbosa, luaracavalcanti@example.org, 928.716.305-77, 1978, 4, 11, 041 0116 6883, aluno
1609, Evelyn Novaes, vianaluara@example.net, 986.275.043-00, 1955, 8, 30, 081 2079 3577, instrutor
1610, Emanuelly Albuquerque, monteiroana-clara@example.org, 425.091.683-98, 1978, 11, 19, 0900 515 2480, instrutor
1611, Antônio Cunha, oda-conceicao@example.net, 354.627.980-83, 1979, 6, 16, +55 021 7540 7388, aluno
1612, Dr. Yan Casa Grande, caiosales@example.net, 817.903.654-57, 1961, 3, 3, 041 3507 3916, instrutor
1613, Ana Sophia Teixeira, sda-mota@example.com, 815.274.693-28, 1940, 8, 4, 021 8968 2573, aluno
1614, Alana Carvalho, zda-cruz@example.net, 071.546.298-94, 1941, 10, 26, 0300 514 3219, instrutor
1615, Theo Dias, uda-conceicao@example.org, 364.907.185-10, 1981, 8, 14, 061 7495 0123, instrutor
1616, Levi da Rosa, evelyn16@example.net, 307.261.854-26, 1966, 10, 24, 011 2397-2653, aluno
1617, Heloisa Cardoso, emarques@example.org, 786.150.342-90, 1948, 8, 25, +55 041 0983 5500, instrutor
1618, Isabel da Mota, leaocarolina@example.com, 381.754.962-82, 2002, 7, 3, +55 061 7607 7391, instrutor
1619, Anna Liz Gomes, goncalvesthomas@example.com, 479.186.205-85, 1968, 1, 24, +55 31 3553-5112, instrutor
1620, Emanuelly da Rosa, luiz-felipe00@example.net, 852.470.319-97, 1971, 9, 15, +55 071 0503 1754, aluno
1621, Sophia Abreu, moreiraheitor@example.com, 530.672.418-35, 1937, 12, 6, +55 031 4545 1304, aluno
1622, Vitor Hugo Freitas, gda-rocha@example.net, 049.157.362-61, 1933, 10, 4, 081 0856-7024, instrutor
1623, Théo Borges, fonsecahenry-gabriel@example.org, 248.057.631-08, 1969, 5, 21, +55 11 3013-9554, aluno
1624, Maria Alice Andrade, maria59@example.net, 165.479.280-20, 1972, 4, 20, 0500-128-0328, instrutor
1625, Dr. Otto Silva, carvalhofernando@example.org, 532.498.160-51, 1956, 7, 6, +55 011 9433-5988, aluno
1626, Evelyn Castro, lcaldeira@example.net, 852.036.174-90, 1925, 8, 7, +55 061 2018-7103, instrutor
1627, Yan Farias, kaique50@example.org, 619.745.038-01, 1973, 3, 26, 21 7484 3180, aluno
1628, Manuella da Rosa, dporto@example.net, 052.967.138-77, 1932, 2, 15, +55 81 3709-0020, instrutor
1629, Gustavo Henrique Guerra, andradeian@example.org, 652.470.189-58, 1972, 6, 1, 084 0186-2799, instrutor
1630, Maria Eduarda Porto, moreirajuan@example.net, 547.602.318-62, 1954, 5, 21, +55 011 4301 3220, aluno
1631, Antônio Guerra, agathanovaes@example.com, 209.137.456-34, 1969, 6, 18, 0900 382 2004, aluno
1632, Isaac Nogueira, ana-livialopes@example.org, 493.258.016-98, 1957, 7, 19, 51 2774 2018, instrutor
1633, Bernardo Teixeira, usilva@example.com, 347.652.810-35, 1952, 4, 20, +55 031 4564 1202, aluno
1634, Alexia Leão, gabrielaviana@example.com, 871.652.093-95, 1982, 2, 15, +55 071 5236-5359, instrutor
1635, João Gabriel Sampaio, joanarezende@example.com, 276.018.453-62, 1951, 1, 19, +55 084 2921-7400, instrutor
1636, Kaique Nogueira, xaparecida@example.org, 073.658.912-03, 1936, 5, 9, 0500 699 7080, instrutor
1637, Davi Luiz da Paz, gabrielgomes@example.com, 480.571.926-58, 1988, 10, 20, 0800 482 0470, instrutor
1638, Gustavo Sá, vieiraasafe@example.net, 231.895.640-51, 1936, 3, 14, 11 0226-7461, aluno
1639, Clara Pires, wmendonca@example.com, 678.420.915-01, 1979, 5, 16, 31 3041 3012, aluno
1640, Luiza Lima, gmendes@example.org, 758.320.146-26, 1981, 11, 18, +55 031 5715 8353, aluno
1641, Camila Brito, enzo-gabrielferreira@example.net, 467.910.238-13, 1958, 1, 16, +55 071 5374 2784, aluno
1642, Ester Gonçalves, tmarques@example.org, 391.048.275-97, 1934, 8, 29, 0500 431 5777, instrutor
1643, Larissa Marques, maria-isis31@example.net, 258.713.690-30, 1957, 10, 10, +55 021 5168 1518, instrutor
1644, Elisa Aparecida, joao-gabrielmoraes@example.com, 372.618.540-26, 1951, 7, 30, +55 11 0543 3001, aluno
1645, Luan Abreu, luara69@example.org, 597.431.682-73, 1932, 5, 5, +55 071 4067 8897, aluno
1646, Benício Rezende, luan76@example.net, 149.527.836-00, 2005, 11, 21, 011 5993 1368, instrutor
1647, Bárbara Vieira, fpacheco@example.com, 180.674.923-87, 1986, 8, 13, 051 6883 3281, aluno
1648, Juliana Andrade, antonycardoso@example.org, 940.176.358-57, 1988, 9, 14, 61 9689-0476, instrutor
1649, Luna da Rocha, martinsdiogo@example.com, 937.046.125-61, 2006, 9, 8, +55 084 4171-5599, instrutor
1650, Gabriel da Cunha, duartevitoria@example.org, 463.175.980-10, 1925, 2, 9, +55 84 2557 9160, instrutor
1651, Ana Julia Rocha, vda-cunha@example.com, 541.930.276-43, 1980, 7, 23, +55 21 9628 2432, instrutor
1652, Ana Lívia Teixeira, isaqueda-cunha@example.org, 941.237.086-50, 1974, 2, 4, +55 084 2053 9287, instrutor
1653, Sabrina Rezende, mfarias@example.net, 473.251.069-80, 1968, 5, 29, +55 21 8142 3235, aluno
1654, Elisa Garcia, yda-costa@example.com, 742.185.360-07, 1996, 2, 7, +55 51 9267 2030, instrutor
1655, Maria Vitória Camargo, galbuquerque@example.org, 728.061.549-01, 1957, 9, 19, +55 81 7861 4126, instrutor
1656, Sr. Vinícius Sales, camaraclara@example.com, 392.847.615-73, 1987, 1, 19, +55 81 9557-0870, aluno
1657, Dr. Francisco Ramos, juliana77@example.net, 234.579.061-06, 1946, 6, 13, +55 081 5330 9663, instrutor
1658, Sr. Bryan Araújo, ssilveira@example.com, 647.310.295-70, 1936, 2, 16, +55 51 8535 1017, aluno
1659, Leandro Sales, ester98@example.com, 596.407.382-47, 1981, 7, 1, 41 3670 9300, instrutor
1660, Erick Rios, camposlara@example.net, 541.397.602-06, 1952, 1, 19, +55 84 3448-9428, instrutor
1661, Anthony Gabriel Lima, rhavi58@example.com, 206.419.853-98, 2001, 10, 2, 084 5772-2853, aluno
1662, Ana Sá, olivia41@example.net, 518.904.263-42, 1980, 9, 4, +55 61 0007-3802, instrutor
1663, Eloá Freitas, dom72@example.com, 456.893.170-39, 1985, 11, 21, +55 11 5368-6286, instrutor
1664, Stella Silveira, oliveiraemanuelly@example.net, 863.241.970-69, 1979, 9, 19, 041 6177-8550, aluno
1665, Lorenzo da Paz, pietroazevedo@example.net, 420.793.685-83, 1969, 9, 27, +55 031 0415-8279, aluno
1666, Enzo Gabriel Lima, valentinacunha@example.com, 947.638.521-91, 1938, 4, 11, +55 21 4779 6270, aluno
1667, Laís da Cunha, salucas@example.org, 031.275.948-79, 1987, 6, 23, +55 071 3004-3379, aluno
1668, Matheus Pereira, costamateus@example.net, 124.897.635-55, 1965, 10, 5, 84 9225 8914, aluno
1669, Anthony Gabriel Fogaça, manuella40@example.net, 732.491.508-60, 1998, 3, 19, +55 041 1875-4292, instrutor
1670, Srta. Emanuella Porto, da-motavitor-hugo@example.com, 961.380.472-22, 1947, 6, 9, +55 031 2866-4897, instrutor
1671, Maria Lopes, goncalvesester@example.org, 640.298.173-78, 2004, 11, 6, +55 021 9252-7341, aluno
1672, Laís Freitas, cavalcantijoao-gabriel@example.com, 345.018.627-26, 1936, 4, 15, +55 31 0018-1588, aluno
1673, Felipe Pastor, siqueiraesther@example.org, 209.176.435-34, 1966, 6, 19, 0800-155-0154, aluno
1674, Laís da Mota, thales19@example.net, 204.936.751-16, 1942, 11, 20, +55 061 4332 1287, instrutor
1675, Matteo Nogueira, da-luzgabrielly@example.com, 805.217.946-76, 1996, 9, 24, 51 5904 1586, aluno
1676, Maria Helena da Cruz, maria-alice99@example.org, 024.815.376-53, 1946, 5, 4, +55 041 7546-7496, aluno
